index,prob,rank,percentile
438587,0.232571505,7046,1.174333333
543985,0.232564567,7047,1.1745
409586,0.232532996,7048,1.174666667
237848,0.232531122,7049,1.174833333
239368,0.232482654,7050,1.175
28088,0.232444124,7051,1.175166667
199889,0.232380689,7052,1.175333333
181797,0.232368785,7053,1.1755
372993,0.232362418,7054,1.175666667
450393,0.232298122,7055,1.175833333
371125,0.232263437,7056,1.176
413632,0.232139078,7057,1.176166667
465474,0.23213464,7058,1.176333333
351710,0.232132143,7059,1.1765
57979,0.232003741,7060,1.176666667
23585,0.231977388,7061,1.176833333
487288,0.23194652,7062,1.177
138810,0.231908357,7063,1.177166667
528850,0.231904515,7064,1.177333333
178393,0.231865172,7065,1.1775
539489,0.231821695,7066,1.177666667
238603,0.231816508,7067,1.177833333
322113,0.231797137,7068,1.178
510013,0.23177501,7069,1.178166667
563080,0.23176397,7070,1.178333333
55985,0.231751067,7071,1.1785
271243,0.231674173,7072,1.178666667
373880,0.231663367,7073,1.178833333
487076,0.231656417,7074,1.179
571591,0.231605848,7075,1.179166667
400236,0.231587419,7076,1.179333333
151584,0.231571631,7077,1.1795
474380,0.2315351,7078,1.179666667
406800,0.231488502,7079,1.179833333
340306,0.23147335,7080,1.18
487408,0.231414586,7081,1.180166667
142012,0.231393072,7082,1.180333333
256109,0.231386247,7083,1.1805
206217,0.231343132,7084,1.180666667
580097,0.231328378,7085,1.180833333
472183,0.231284766,7086,1.181
506655,0.231269266,7087,1.181166667
218576,0.231263824,7088,1.181333333
101333,0.231239898,7089,1.1815
374020,0.231147695,7090,1.181666667
275998,0.231132059,7091,1.181833333
312845,0.231119805,7092,1.182
27581,0.231044145,7093,1.182166667
63176,0.231039509,7094,1.182333333
43969,0.231033823,7095,1.1825
517619,0.231023974,7096,1.182666667
512356,0.230987065,7097,1.182833333
341868,0.230969835,7098,1.183
67731,0.230960582,7099,1.183166667
69358,0.230822686,7100,1.183333333
28895,0.230788285,7101,1.1835
565000,0.230769526,7102,1.183666667
445806,0.230752697,7103,1.183833333
137867,0.230729761,7104,1.184
378528,0.230715456,7105,1.184166667
357806,0.230696459,7106,1.184333333
546086,0.230664958,7107,1.1845
199274,0.230641744,7108,1.184666667
412178,0.230599371,7109,1.184833333
185952,0.230510793,7110,1.185
564506,0.230490186,7111,1.185166667
376965,0.230461178,7112,1.185333333
192165,0.230457904,7113,1.1855
368637,0.230428097,7114,1.185666667
43289,0.230411227,7115,1.185833333
297064,0.230406723,7116,1.186
101821,0.230334962,7117,1.186166667
561224,0.230290154,7118,1.186333333
377018,0.230272232,7119,1.1865
345797,0.230259679,7120,1.186666667
313992,0.230255862,7121,1.186833333
418728,0.230251163,7122,1.187
495962,0.230192924,7123,1.187166667
489536,0.230133881,7124,1.187333333
122431,0.2301298,7125,1.1875
227436,0.23011941,7126,1.187666667
95295,0.230066933,7127,1.187833333
339024,0.230048008,7128,1.188
432217,0.230045357,7129,1.188166667
417238,0.230042963,7130,1.188333333
369118,0.230033871,7131,1.1885
145500,0.230012104,7132,1.188666667
310601,0.229974372,7133,1.188833333
255842,0.229961929,7134,1.189
504128,0.229920998,7135,1.189166667
104669,0.229879849,7136,1.189333333
526501,0.229842624,7137,1.1895
565182,0.229814444,7138,1.189666667
21318,0.229755294,7139,1.189833333
598773,0.229715394,7140,1.19
249866,0.229677647,7141,1.190166667
225456,0.22965638,7142,1.190333333
251595,0.229653338,7143,1.1905
450423,0.229630029,7144,1.190666667
92944,0.22952021,7145,1.190833333
96773,0.229486074,7146,1.191
134729,0.229485881,7147,1.191166667
25349,0.229473754,7148,1.191333333
286330,0.229396888,7149,1.1915
418998,0.229319987,7150,1.191666667
146851,0.229300699,7151,1.191833333
546849,0.229221399,7152,1.192
125723,0.229152331,7153,1.192166667
296040,0.229142883,7154,1.192333333
220058,0.229135298,7155,1.1925
523661,0.229058978,7156,1.192666667
62973,0.229050149,7157,1.192833333
439498,0.229041033,7158,1.193
557212,0.22902977,7159,1.193166667
504559,0.228981382,7160,1.193333333
291336,0.228978813,7161,1.1935
137619,0.228929578,7162,1.193666667
305421,0.228926071,7163,1.193833333
221463,0.228896846,7164,1.194
586313,0.228881025,7165,1.194166667
147552,0.228823253,7166,1.194333333
368857,0.228817106,7167,1.1945
364713,0.228788585,7168,1.194666667
181001,0.228781894,7169,1.194833333
500960,0.228766688,7170,1.195
142824,0.228734587,7171,1.195166667
492352,0.228733121,7172,1.195333333
74106,0.228728,7173,1.1955
9914,0.228707897,7174,1.195666667
424931,0.228703743,7175,1.195833333
74753,0.228589977,7176,1.196
298512,0.228581035,7177,1.196166667
560711,0.228547569,7178,1.196333333
236893,0.228546764,7179,1.1965
414283,0.228544106,7180,1.196666667
104889,0.228474066,7181,1.196833333
517850,0.228442946,7182,1.197
289984,0.228440826,7183,1.197166667
241716,0.228367368,7184,1.197333333
517794,0.228326213,7185,1.1975
302709,0.228316784,7186,1.197666667
97621,0.228273149,7187,1.197833333
197257,0.228266712,7188,1.198
126949,0.228259663,7189,1.198166667
112447,0.228247379,7190,1.198333333
238585,0.22821906,7191,1.1985
367361,0.228161933,7192,1.198666667
414791,0.228159956,7193,1.198833333
591461,0.228159307,7194,1.199
496401,0.228141522,7195,1.199166667
463219,0.228137546,7196,1.199333333
523921,0.228057937,7197,1.1995
545059,0.228055504,7198,1.199666667
223852,0.228022484,7199,1.199833333
565107,0.228006432,7200,1.2
596739,0.228003722,7201,1.200166667
208983,0.227992979,7202,1.200333333
116892,0.227964598,7203,1.2005
321186,0.22794091,7204,1.200666667
110626,0.227894584,7205,1.200833333
569140,0.227892624,7206,1.201
473011,0.227891654,7207,1.201166667
257459,0.227889579,7208,1.201333333
335874,0.227843359,7209,1.2015
544763,0.227842145,7210,1.201666667
502114,0.227839072,7211,1.201833333
181616,0.227827978,7212,1.202
520802,0.22782145,7213,1.202166667
447526,0.227817302,7214,1.202333333
71244,0.227809983,7215,1.2025
99110,0.22775907,7216,1.202666667
216904,0.227654955,7217,1.202833333
180499,0.22762217,7218,1.203
521989,0.227589627,7219,1.203166667
253354,0.227585515,7220,1.203333333
503262,0.227583865,7221,1.2035
278522,0.227554844,7222,1.203666667
387407,0.227533148,7223,1.203833333
116178,0.227499201,7224,1.204
218845,0.227481017,7225,1.204166667
543341,0.227465266,7226,1.204333333
130634,0.227402169,7227,1.2045
49509,0.227354801,7228,1.204666667
35974,0.227345001,7229,1.204833333
413985,0.227332063,7230,1.205
398702,0.22729688,7231,1.205166667
292738,0.227283139,7232,1.205333333
253875,0.227228816,7233,1.2055
306821,0.227216748,7234,1.205666667
149149,0.227215739,7235,1.205833333
134320,0.227200594,7236,1.206
272606,0.227192447,7237,1.206166667
375904,0.227186324,7238,1.206333333
544342,0.227141469,7239,1.2065
526384,0.227065951,7240,1.206666667
171466,0.227011644,7241,1.206833333
494681,0.226944494,7242,1.207
461842,0.22694314,7243,1.207166667
445995,0.226919877,7244,1.207333333
62222,0.226899845,7245,1.2075
417760,0.226824568,7246,1.207666667
444329,0.226776668,7247,1.207833333
287502,0.22672826,7248,1.208
204087,0.226707352,7249,1.208166667
162697,0.226682496,7250,1.208333333
520715,0.22667897,7251,1.2085
132075,0.226652298,7252,1.208666667
269582,0.226651845,7253,1.208833333
91724,0.226627407,7254,1.209
284582,0.226619341,7255,1.209166667
309065,0.226567355,7256,1.209333333
537153,0.226562992,7257,1.2095
342448,0.226523387,7258,1.209666667
279932,0.22648737,7259,1.209833333
72871,0.226481713,7260,1.21
521447,0.226480422,7261,1.210166667
8251,0.226456065,7262,1.210333333
180001,0.226447807,7263,1.2105
224819,0.226445587,7264,1.210666667
326676,0.226360601,7265,1.210833333
84804,0.226334935,7266,1.211
580213,0.226334007,7267,1.211166667
258490,0.226301891,7268,1.211333333
33658,0.226275543,7269,1.2115
536193,0.226254762,7270,1.211666667
157224,0.226223009,7271,1.211833333
474493,0.226221687,7272,1.212
245850,0.226211635,7273,1.212166667
540241,0.226211311,7274,1.212333333
115443,0.226207567,7275,1.2125
60564,0.226199315,7276,1.212666667
305234,0.2261935,7277,1.212833333
181167,0.226181983,7278,1.213
134115,0.226170484,7279,1.213166667
589354,0.226164462,7280,1.213333333
99750,0.226029927,7281,1.2135
567661,0.226014118,7282,1.213666667
308106,0.225964798,7283,1.213833333
387113,0.225958513,7284,1.214
398213,0.225936008,7285,1.214166667
86812,0.22590661,7286,1.214333333
232613,0.225893525,7287,1.2145
407871,0.225892042,7288,1.214666667
431451,0.225840751,7289,1.214833333
37520,0.225831542,7290,1.215
566737,0.225801566,7291,1.215166667
360135,0.225745907,7292,1.215333333
99735,0.225726503,7293,1.2155
285002,0.225717626,7294,1.215666667
532075,0.225710081,7295,1.215833333
239565,0.225670786,7296,1.216
517135,0.225660281,7297,1.216166667
457574,0.225649159,7298,1.216333333
286675,0.225584167,7299,1.2165
364719,0.225538765,7300,1.216666667
38256,0.22548187,7301,1.216833333
517757,0.2254708,7302,1.217
496553,0.22542986,7303,1.217166667
232135,0.225316973,7304,1.217333333
311019,0.225287269,7305,1.2175
190346,0.2252757,7306,1.217666667
127026,0.225252977,7307,1.217833333
575120,0.225252926,7308,1.218
196779,0.225236941,7309,1.218166667
306136,0.225084335,7310,1.218333333
189789,0.225058322,7311,1.2185
589259,0.224989372,7312,1.218666667
241055,0.224988615,7313,1.218833333
508255,0.224975357,7314,1.219
408799,0.224930665,7315,1.219166667
104949,0.224915129,7316,1.219333333
264364,0.224910971,7317,1.2195
185615,0.224877654,7318,1.219666667
204826,0.224825818,7319,1.219833333
196323,0.224804193,7320,1.22
224695,0.224799874,7321,1.220166667
475034,0.224792542,7322,1.220333333
420515,0.224774292,7323,1.2205
399528,0.224738972,7324,1.220666667
168245,0.224710633,7325,1.220833333
190717,0.224650222,7326,1.221
286285,0.224634089,7327,1.221166667
595787,0.224617897,7328,1.221333333
402244,0.224598368,7329,1.2215
574017,0.224596801,7330,1.221666667
503110,0.224573572,7331,1.221833333
132388,0.224566809,7332,1.222
572450,0.224527442,7333,1.222166667
315150,0.224516756,7334,1.222333333
311970,0.224491149,7335,1.2225
124176,0.224450964,7336,1.222666667
427040,0.224439627,7337,1.222833333
342141,0.224417456,7338,1.223
389881,0.22441323,7339,1.223166667
531016,0.224398676,7340,1.223333333
316898,0.224382652,7341,1.2235
265434,0.224336135,7342,1.223666667
154050,0.224318401,7343,1.223833333
330375,0.224273477,7344,1.224
565932,0.224266029,7345,1.224166667
562611,0.224238705,7346,1.224333333
213870,0.224230348,7347,1.2245
374240,0.224224947,7348,1.224666667
552879,0.224192037,7349,1.224833333
289894,0.224186533,7350,1.225
403089,0.224172256,7351,1.225166667
152605,0.224137881,7352,1.225333333
172738,0.224136297,7353,1.2255
368021,0.224087367,7354,1.225666667
53192,0.224087117,7355,1.225833333
117018,0.224069032,7356,1.226
537549,0.224045674,7357,1.226166667
63129,0.22404029,7358,1.226333333
485068,0.224036709,7359,1.2265
464056,0.224006596,7360,1.226666667
529481,0.223992003,7361,1.226833333
18057,0.223983678,7362,1.227
512106,0.223982268,7363,1.227166667
97958,0.223980522,7364,1.227333333
333637,0.223930191,7365,1.2275
400188,0.223922832,7366,1.227666667
561828,0.223919254,7367,1.227833333
328375,0.223913311,7368,1.228
244393,0.223831869,7369,1.228166667
440298,0.223821567,7370,1.228333333
470310,0.223794955,7371,1.2285
502784,0.223793654,7372,1.228666667
304052,0.223764851,7373,1.228833333
323898,0.223750272,7374,1.229
416911,0.223748321,7375,1.229166667
152573,0.223747388,7376,1.229333333
494798,0.223622787,7377,1.2295
407742,0.22358857,7378,1.229666667
52634,0.223586348,7379,1.229833333
343592,0.223554459,7380,1.23
598471,0.223547727,7381,1.230166667
343572,0.223533068,7382,1.230333333
502128,0.223531468,7383,1.2305
391715,0.223486711,7384,1.230666667
38865,0.223460677,7385,1.230833333
250675,0.223450687,7386,1.231
332542,0.223410661,7387,1.231166667
409559,0.223379453,7388,1.231333333
187580,0.223371775,7389,1.2315
3369,0.223366684,7390,1.231666667
194439,0.223356414,7391,1.231833333
127952,0.223284624,7392,1.232
108872,0.223271247,7393,1.232166667
483626,0.223193098,7394,1.232333333
227911,0.223182476,7395,1.2325
388523,0.223174189,7396,1.232666667
337760,0.223154913,7397,1.232833333
161481,0.223124572,7398,1.233
180883,0.223123175,7399,1.233166667
550934,0.223089035,7400,1.233333333
443359,0.223079556,7401,1.2335
553446,0.223050184,7402,1.233666667
207417,0.223009965,7403,1.233833333
99500,0.222947093,7404,1.234
74321,0.222891069,7405,1.234166667
415550,0.222878069,7406,1.234333333
205915,0.222856829,7407,1.2345
294556,0.222833988,7408,1.234666667
385933,0.222833945,7409,1.234833333
313924,0.222807968,7410,1.235
441393,0.222781036,7411,1.235166667
543051,0.222751815,7412,1.235333333
242096,0.222744111,7413,1.2355
569233,0.222718137,7414,1.235666667
35079,0.222704582,7415,1.235833333
1368,0.222692864,7416,1.236
431578,0.222684552,7417,1.236166667
387679,0.222639516,7418,1.236333333
573681,0.222633049,7419,1.2365
555841,0.222619258,7420,1.236666667
189779,0.222609848,7421,1.236833333
110595,0.222603604,7422,1.237
294258,0.222585346,7423,1.237166667
422558,0.222582564,7424,1.237333333
303588,0.222559004,7425,1.2375
197173,0.222525703,7426,1.237666667
533380,0.222485549,7427,1.237833333
60007,0.222414362,7428,1.238
129883,0.222396936,7429,1.238166667
166910,0.222389933,7430,1.238333333
420011,0.222377052,7431,1.2385
97902,0.222320654,7432,1.238666667
566585,0.222291283,7433,1.238833333
99389,0.222280604,7434,1.239
282764,0.222256511,7435,1.239166667
222157,0.222232251,7436,1.239333333
73879,0.222172196,7437,1.2395
253259,0.222170379,7438,1.239666667
43122,0.222166494,7439,1.239833333
194469,0.222061495,7440,1.24
433901,0.222027825,7441,1.240166667
42517,0.222009368,7442,1.240333333
567666,0.22195299,7443,1.2405
257662,0.221946223,7444,1.240666667
551131,0.221904344,7445,1.240833333
341436,0.221892321,7446,1.241
480500,0.221851501,7447,1.241166667
457263,0.221839869,7448,1.241333333
486412,0.221820386,7449,1.2415
202668,0.221788776,7450,1.241666667
112741,0.221786904,7451,1.241833333
75669,0.221773799,7452,1.242
186346,0.221758783,7453,1.242166667
464164,0.221713479,7454,1.242333333
472906,0.221706497,7455,1.2425
595920,0.221673147,7456,1.242666667
255073,0.221669219,7457,1.242833333
514623,0.221652463,7458,1.243
370025,0.221585914,7459,1.243166667
257867,0.221545262,7460,1.243333333
420654,0.221538102,7461,1.2435
524231,0.221524065,7462,1.243666667
45771,0.221514567,7463,1.243833333
428864,0.221513941,7464,1.244
77616,0.221497839,7465,1.244166667
518587,0.221476558,7466,1.244333333
127422,0.221465868,7467,1.2445
74750,0.22140086,7468,1.244666667
35617,0.221381927,7469,1.244833333
20926,0.221370776,7470,1.245
445582,0.221333477,7471,1.245166667
439898,0.22131649,7472,1.245333333
89222,0.22131342,7473,1.2455
266399,0.221307616,7474,1.245666667
49108,0.22130675,7475,1.245833333
241704,0.221277381,7476,1.246
183635,0.221256894,7477,1.246166667
552014,0.221255931,7478,1.246333333
87303,0.221254213,7479,1.2465
138121,0.221249667,7480,1.246666667
349630,0.221234025,7481,1.246833333
329097,0.221155023,7482,1.247
574273,0.221065865,7483,1.247166667
346617,0.221048066,7484,1.247333333
406788,0.221042487,7485,1.2475
1088,0.221020138,7486,1.247666667
265995,0.221018886,7487,1.247833333
562995,0.221014489,7488,1.248
253280,0.221003755,7489,1.248166667
381789,0.220957717,7490,1.248333333
126328,0.220910988,7491,1.2485
412668,0.220864089,7492,1.248666667
177434,0.220825176,7493,1.248833333
189678,0.220816059,7494,1.249
578063,0.22075142,7495,1.249166667
271180,0.220717517,7496,1.249333333
498591,0.220673539,7497,1.2495
70206,0.220654995,7498,1.249666667
201846,0.220647596,7499,1.249833333
44133,0.220622809,7500,1.25
345985,0.220601384,7501,1.250166667
157675,0.220599521,7502,1.250333333
292605,0.220579698,7503,1.2505
518977,0.22055066,7504,1.250666667
395449,0.220488375,7505,1.250833333
201439,0.220468104,7506,1.251
55432,0.220463561,7507,1.251166667
23798,0.220447984,7508,1.251333333
14203,0.220428604,7509,1.2515
48889,0.220405246,7510,1.251666667
533189,0.220359845,7511,1.251833333
482744,0.220311698,7512,1.252
316734,0.220305648,7513,1.252166667
596922,0.220290185,7514,1.252333333
321904,0.220285625,7515,1.2525
197266,0.220257432,7516,1.252666667
63142,0.220250325,7517,1.252833333
44241,0.220249178,7518,1.253
594514,0.220241609,7519,1.253166667
37569,0.220196803,7520,1.253333333
171075,0.220186243,7521,1.2535
313183,0.220113646,7522,1.253666667
121039,0.22009584,7523,1.253833333
74514,0.220080604,7524,1.254
201951,0.220061573,7525,1.254166667
104208,0.220016134,7526,1.254333333
410598,0.219981851,7527,1.2545
37745,0.219980263,7528,1.254666667
316721,0.219969988,7529,1.254833333
551711,0.219968765,7530,1.255
310853,0.219967754,7531,1.255166667
293276,0.219940713,7532,1.255333333
1023,0.219933957,7533,1.2555
411786,0.21990504,7534,1.255666667
132421,0.219887017,7535,1.255833333
172060,0.219870963,7536,1.256
62448,0.219841637,7537,1.256166667
41916,0.219823672,7538,1.256333333
364350,0.219798764,7539,1.2565
582381,0.219775286,7540,1.256666667
554692,0.219751491,7541,1.256833333
204786,0.21962985,7542,1.257
19906,0.219508658,7543,1.257166667
318075,0.219486927,7544,1.257333333
490285,0.219433252,7545,1.2575
71344,0.219384886,7546,1.257666667
342874,0.219379455,7547,1.257833333
146755,0.219328032,7548,1.258
159277,0.219319582,7549,1.258166667
128994,0.219316141,7550,1.258333333
169848,0.219300543,7551,1.2585
556671,0.219279695,7552,1.258666667
52321,0.219225389,7553,1.258833333
77707,0.219210101,7554,1.259
476935,0.219173583,7555,1.259166667
462270,0.219170425,7556,1.259333333
236670,0.219147174,7557,1.2595
91537,0.219091728,7558,1.259666667
463821,0.219079169,7559,1.259833333
218366,0.219032676,7560,1.26
193753,0.219021565,7561,1.260166667
417882,0.219007506,7562,1.260333333
237878,0.218999498,7563,1.2605
591492,0.218958523,7564,1.260666667
450161,0.218945583,7565,1.260833333
313821,0.218945266,7566,1.261
12996,0.218925577,7567,1.261166667
25703,0.218912033,7568,1.261333333
47490,0.218877428,7569,1.2615
566734,0.21882189,7570,1.261666667
296179,0.218814328,7571,1.261833333
274789,0.218798954,7572,1.262
172137,0.21879299,7573,1.262166667
540666,0.21873492,7574,1.262333333
231435,0.218714811,7575,1.2625
116952,0.218703731,7576,1.262666667
518765,0.218675125,7577,1.262833333
215858,0.218670098,7578,1.263
227316,0.218651865,7579,1.263166667
355005,0.218628039,7580,1.263333333
36253,0.218586795,7581,1.2635
421818,0.218560146,7582,1.263666667
144162,0.218535145,7583,1.263833333
150284,0.218518815,7584,1.264
155833,0.218478147,7585,1.264166667
285228,0.218474421,7586,1.264333333
218742,0.218446398,7587,1.2645
100804,0.218432223,7588,1.264666667
353212,0.218428094,7589,1.264833333
555490,0.218413927,7590,1.265
192200,0.218345855,7591,1.265166667
333279,0.218339688,7592,1.265333333
198521,0.218335738,7593,1.2655
306335,0.218317204,7594,1.265666667
460508,0.218270952,7595,1.265833333
411006,0.218234941,7596,1.266
244397,0.218231109,7597,1.266166667
145962,0.218181632,7598,1.266333333
7889,0.21817318,7599,1.2665
488933,0.218157768,7600,1.266666667
415515,0.218029347,7601,1.266833333
572784,0.218008305,7602,1.267
62356,0.218002138,7603,1.267166667
578207,0.217982539,7604,1.267333333
185588,0.217963201,7605,1.2675
586370,0.217933791,7606,1.267666667
469571,0.21793331,7607,1.267833333
57406,0.21791584,7608,1.268
81581,0.2179121,7609,1.268166667
117986,0.217901584,7610,1.268333333
100733,0.217861754,7611,1.2685
466871,0.217825384,7612,1.268666667
239941,0.217804101,7613,1.268833333
332187,0.217794806,7614,1.269
340408,0.217782174,7615,1.269166667
158032,0.217760864,7616,1.269333333
155308,0.217716569,7617,1.2695
227045,0.217678343,7618,1.269666667
249808,0.217654446,7619,1.269833333
552441,0.21764386,7620,1.27
370088,0.217640605,7621,1.270166667
363432,0.217639872,7622,1.270333333
73480,0.217620012,7623,1.2705
394468,0.21761682,7624,1.270666667
317308,0.217588765,7625,1.270833333
152651,0.217558015,7626,1.271
131784,0.217536258,7627,1.271166667
493748,0.217487118,7628,1.271333333
349084,0.21748185,7629,1.2715
122760,0.217473294,7630,1.271666667
281094,0.217452711,7631,1.271833333
229941,0.217441808,7632,1.272
214030,0.217366409,7633,1.272166667
592246,0.217349816,7634,1.272333333
200302,0.2173459,7635,1.2725
177654,0.217340022,7636,1.272666667
390745,0.217281844,7637,1.272833333
110792,0.217241995,7638,1.273
438737,0.217241534,7639,1.273166667
446764,0.217198965,7640,1.273333333
494577,0.217184319,7641,1.2735
357556,0.21717972,7642,1.273666667
304566,0.217175549,7643,1.273833333
33344,0.217168498,7644,1.274
16500,0.217164367,7645,1.274166667
365270,0.217139277,7646,1.274333333
69393,0.217137185,7647,1.2745
230035,0.217135864,7648,1.274666667
495065,0.217121183,7649,1.274833333
507205,0.217115494,7650,1.275
392888,0.217106432,7651,1.275166667
107839,0.217084392,7652,1.275333333
394450,0.217058193,7653,1.2755
212629,0.217057549,7654,1.275666667
23419,0.217012694,7655,1.275833333
303856,0.216986611,7656,1.276
167994,0.216961871,7657,1.276166667
410912,0.216916685,7658,1.276333333
25000,0.216915347,7659,1.2765
20076,0.216907116,7660,1.276666667
422305,0.216885945,7661,1.276833333
220892,0.216863516,7662,1.277
536869,0.216838613,7663,1.277166667
501819,0.21682768,7664,1.277333333
493770,0.216817267,7665,1.2775
479933,0.216799733,7666,1.277666667
311376,0.216792036,7667,1.277833333
578534,0.216713982,7668,1.278
488226,0.216689613,7669,1.278166667
71792,0.216688862,7670,1.278333333
590499,0.216660747,7671,1.2785
435295,0.216644652,7672,1.278666667
109797,0.216501053,7673,1.278833333
110970,0.216495116,7674,1.279
85243,0.21642724,7675,1.279166667
305708,0.216412055,7676,1.279333333
20799,0.216402165,7677,1.2795
214451,0.216392394,7678,1.279666667
528341,0.21637053,7679,1.279833333
273512,0.216340348,7680,1.28
294957,0.216322195,7681,1.280166667
399186,0.21628347,7682,1.280333333
269498,0.216263395,7683,1.2805
112036,0.216236551,7684,1.280666667
221239,0.216226565,7685,1.280833333
322939,0.216223252,7686,1.281
530079,0.216203223,7687,1.281166667
237836,0.216190947,7688,1.281333333
279078,0.216190432,7689,1.2815
536919,0.216099463,7690,1.281666667
592466,0.216026319,7691,1.281833333
102890,0.216001715,7692,1.282
22817,0.215953968,7693,1.282166667
449376,0.215907171,7694,1.282333333
470522,0.215890248,7695,1.2825
258268,0.215875165,7696,1.282666667
393364,0.215870168,7697,1.282833333
251467,0.215867463,7698,1.283
319249,0.215855564,7699,1.283166667
506425,0.215847207,7700,1.283333333
242367,0.215823684,7701,1.2835
59356,0.215821904,7702,1.283666667
476176,0.215795702,7703,1.283833333
305037,0.215769095,7704,1.284
435601,0.215622549,7705,1.284166667
255626,0.2156072,7706,1.284333333
103449,0.215561381,7707,1.2845
36861,0.215551297,7708,1.284666667
418090,0.215548709,7709,1.284833333
478415,0.215502836,7710,1.285
267316,0.215496568,7711,1.285166667
52627,0.215487716,7712,1.285333333
385314,0.215459455,7713,1.2855
45256,0.215448458,7714,1.285666667
74966,0.215425304,7715,1.285833333
511566,0.215367593,7716,1.286
2224,0.215321662,7717,1.286166667
167589,0.215268344,7718,1.286333333
49205,0.21521921,7719,1.2865
152541,0.215208358,7720,1.286666667
209481,0.215206116,7721,1.286833333
15214,0.215171121,7722,1.287
391718,0.215105052,7723,1.287166667
193236,0.215092073,7724,1.287333333
344100,0.215080791,7725,1.2875
490416,0.215055507,7726,1.287666667
323440,0.21504318,7727,1.287833333
448463,0.215037424,7728,1.288
414630,0.215011635,7729,1.288166667
520939,0.215009711,7730,1.288333333
578424,0.214975974,7731,1.2885
120052,0.214942963,7732,1.288666667
303813,0.214853927,7733,1.288833333
497937,0.214817777,7734,1.289
403568,0.214790221,7735,1.289166667
247215,0.21474674,7736,1.289333333
92332,0.214705469,7737,1.2895
136243,0.214705176,7738,1.289666667
584090,0.214665336,7739,1.289833333
530718,0.214636263,7740,1.29
201641,0.214621082,7741,1.290166667
464003,0.214597579,7742,1.290333333
194958,0.214552571,7743,1.2905
359128,0.214545059,7744,1.290666667
346156,0.214541908,7745,1.290833333
478772,0.214534438,7746,1.291
524839,0.214529874,7747,1.291166667
488821,0.214525413,7748,1.291333333
496677,0.214524296,7749,1.2915
83878,0.214505166,7750,1.291666667
140027,0.214477775,7751,1.291833333
266220,0.214472622,7752,1.292
359367,0.214423834,7753,1.292166667
155466,0.214408675,7754,1.292333333
440644,0.214349763,7755,1.2925
219012,0.214310879,7756,1.292666667
557380,0.214283124,7757,1.292833333
13087,0.214278254,7758,1.293
269408,0.214234744,7759,1.293166667
585231,0.214215145,7760,1.293333333
190272,0.214149719,7761,1.2935
11766,0.214127733,7762,1.293666667
159352,0.214111266,7763,1.293833333
410442,0.214094846,7764,1.294
391549,0.214089541,7765,1.294166667
513642,0.214084226,7766,1.294333333
433057,0.213987606,7767,1.2945
507585,0.213986592,7768,1.294666667
420044,0.213984689,7769,1.294833333
88192,0.213949604,7770,1.295
582425,0.213918345,7771,1.295166667
64252,0.21380023,7772,1.295333333
256573,0.213799917,7773,1.2955
215798,0.21378071,7774,1.295666667
553833,0.213776572,7775,1.295833333
301946,0.213776441,7776,1.296
172104,0.213765789,7777,1.296166667
584616,0.213763926,7778,1.296333333
198731,0.213624611,7779,1.2965
370739,0.213618258,7780,1.296666667
531988,0.213612164,7781,1.296833333
144943,0.213583554,7782,1.297
476105,0.213575321,7783,1.297166667
209035,0.213540353,7784,1.297333333
42232,0.213467587,7785,1.2975
359621,0.213461208,7786,1.297666667
497597,0.21344701,7787,1.297833333
202221,0.213444823,7788,1.298
556259,0.213427195,7789,1.298166667
393461,0.213410925,7790,1.298333333
204723,0.213408394,7791,1.2985
293077,0.213363433,7792,1.298666667
390802,0.213313048,7793,1.298833333
143911,0.213308921,7794,1.299
42002,0.213277356,7795,1.299166667
133097,0.213261459,7796,1.299333333
290071,0.213192606,7797,1.2995
310445,0.213183921,7798,1.299666667
444744,0.213168221,7799,1.299833333
290130,0.213143543,7800,1.3
567825,0.21310668,7801,1.300166667
30895,0.213102346,7802,1.300333333
91410,0.213098041,7803,1.3005
275329,0.213088595,7804,1.300666667
216316,0.213027192,7805,1.300833333
548873,0.213016351,7806,1.301
105034,0.212968869,7807,1.301166667
341770,0.21295717,7808,1.301333333
514577,0.21294978,7809,1.3015
291990,0.212938938,7810,1.301666667
321062,0.212928023,7811,1.301833333
415991,0.21292314,7812,1.302
226550,0.212909568,7813,1.302166667
59518,0.212848089,7814,1.302333333
167339,0.212811149,7815,1.3025
9036,0.212775198,7816,1.302666667
159917,0.212727958,7817,1.302833333
154018,0.21271841,7818,1.303
39655,0.212678484,7819,1.303166667
524102,0.212658036,7820,1.303333333
172513,0.212640333,7821,1.3035
560853,0.212633283,7822,1.303666667
494287,0.212602643,7823,1.303833333
301441,0.212596098,7824,1.304
379391,0.212531016,7825,1.304166667
536400,0.212507711,7826,1.304333333
519378,0.212486507,7827,1.3045
79478,0.212483895,7828,1.304666667
475164,0.212444997,7829,1.304833333
143033,0.212397034,7830,1.305
301232,0.212394428,7831,1.305166667
197667,0.212382836,7832,1.305333333
564832,0.212382183,7833,1.3055
37357,0.212357318,7834,1.305666667
294282,0.212335598,7835,1.305833333
268394,0.212334098,7836,1.306
205394,0.212324713,7837,1.306166667
382308,0.212314889,7838,1.306333333
139136,0.212309581,7839,1.3065
290032,0.212292559,7840,1.306666667
282623,0.212253843,7841,1.306833333
32125,0.212235309,7842,1.307
423040,0.212229837,7843,1.307166667
124673,0.212202337,7844,1.307333333
